**++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
**                  Control Points for Hollister, California                   +
**                                                                             +
**                         Contributed by Ramy Yanetz                          +
**                                                                             +
**                    Contribution date was 13 April, 2001                     +
**                           Updated 14 March, 2003                            +
**               File created Friday, 14 March 2003 at 13:16 GMT               +
**         Available from the Worldwide Soaring Turnpoint Exchange at          +
**            http://acro.harvard.edu/SOARING/JL/TP [ North America ]          +
**         or http://soaring.xinqu.net/JL/TP        [ New Zealand ]            +
**                                                                             +
**                          Magnetic variation: -14.8                          +
**                                                                             +
**                            Time zone: US/Pacific                            +
**         Summer offset from GMT is -7:00, and in winter it is -8:00          +
**                                                                             +
**               Latitude Range:     34:12.033N to   37:53.000N                +
**               Longitude Range:   122:16.417W to  117:16.000W                +
**                                                                             +
**                                                                             +
**                 NOTE: There are 269 waypoints in this file.                 +
**           The CAI GPS-NAV can handle only 250, so edit this file            +
**                 with Notepad on your PC or the CAI software                 +
**                   to choose the 250 that you wish to use.                   +
**                It would be prudent to choose fewer than 250.                +
**               to leave room for 'MarkPoints' and a 'Thermal'.               +
**                                                                             +
**    There is no virtually no limit for CAI Pocket-NAV and WinPilot users.    +
**                                                                             +
**                      UNOFFICIAL, USE AT YOUR OWN RISK                       +
**                                                                             +
**      Always consult the relevant publications for current and correct       +
**  information. This service is provided free of charge with no warrantees,   +
**                            expressed or implied.                            +
**                        User assumes all risk of use.                        +
**                                                                             +
**++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
******** Northside, PSK, Porter Ranch , Portervill, Red Top, Rio,
******** San Joaquin, San Simeon, Stevinson, Swanson RC1, Swanson RC2, Turner , TopoValley, Duster, 
******** Tracy,Camatta, Kistler, Peoria, Meadowlark, SotoCanyon
******** removed Priest, Removed ParadiseLakes, Renamed Creekside to ParadiseLakes
******** 3/10 Changed Hewiston, Nichols, PozoWest. Added the following:
365,35:13:49N,119:59:38W,2100F,TL,Big Spring  ,  
366,34:34:45N,117:11:08W,3007F,TA,Apple Valley,22.8   18/36
******** Updated Paicines, Pinnacles (keep Pinnacles as T only)
******** 9/10 Added Bear Valley, FortMtn
367,38:27.528N,120:02.395W,7073F,TA,Bear Valley,1/19     32S
368,38:19.662N,120:28.629W,2870F,TA,FortMtnRcNR2,8/26 40A (Eagle Ridge)
********** 2/11 Added NapaWave, updated Kistler and removed comment for Hewiston
369,38:14:00N,122:12:02W,1000F,T,NapaWave
********** 4/28 Added landing places below and removed Las Trancas as landing place
370,37:03.798N,121:12.752W,1400F,TL,Pacheco Pass,tight fields both sides of road
371,37:02.069N,121:18.755W,345F,TL,Bell Station, field/dirt road
372,36:58.731N,121:04.349W,580F,TL,Billy Wright, Dirt road/fields near ranch
*373,37:07:00N,121:03:14W,250F,TL,SNella Field, possible strip watch for power lines
374,37:47:20N,122:19:13W,10F,TL,Alameda, Closed airport
375,38:01:00N,122:31:14W,0F,TA,San Rafael, Private airport
*********  01/12 Added S attribute to Byron,Avenal,Panoche, updated Patterson and Los Banos gate codes, 
*********        corrected Paicines, paramount,Elk Hills, removed NewDZ, added waypoints below
376,37:47:33N,121:50:38W,762F,T,Wave3, Los Vaqueros wave
377,36:45.000N,121:05.800W,1880F,TS,Release Ranch
378,35:50:25N,120:05:00W,735F,TL,York Rd       , good dirt road
379,36:50.66N,121:18.50W,592F,TL,Lonnie,dirt strip
380,37:25:02N,119:22:02W,4935F,TL,Arnold Meadow, unknown meadow/strip
381,37:59.532N,120:40.360W,1004F,TL,Copperopolis,dirt strip
382,37:44.180N,120:42.450W,200F,TL,OakDuster,duster strip
383,38:02.503N,120:41.550W,1172F,TL,RC Field, 3 dirt strips
384,38:05.118N,120:45.487W,1025F,TL,Salt Springs, dirt strip
385,38:03.058N,120:40.312W,1738F,TL,Carmen,decent strip
386,37:53:39N,121:14:18W,33F,TA,Stockton CA ,18.25 11L/29R
387,37:59:23N,122:03:25W,26F,TA,Buchanan CA ,18.75 01L/19R
********** 03/13 Updated/added Cholam,removed Peterson, Cortopassi and Fowler's, added Farmington, corrected release ranch, Blackwell, san Miguel added waypoints below
388,35:47:23N,120:20:27W,1180F,TL,Cholam Strip,unknown old strip
389,37:56.311N,121:07.808W,67F,TL,Farmington Strip,nice paved strip
390,37:04.852N,119:29.400W,2000F,TL,Auberry,old strip
391,35:05:51N,119:04:11W,322F,TL,DBCouperField,good strip 
392,38:05:30N,121:21:34W,15F,AT,Kingdon, 122.800   
393,38:12:09N,121:16:09W,60F,AT,Lodi   , 122.900    
394,38:04:02N,121:12:27W,56F,AT,Wallom , Private
395,37:45:23N,120:48:01W,237F,AT,Oakdale, 122.800
396,37:37:33N,120:57:16W,150F,AT,Modesto, 121.700
397,35:56:25N,119:58:32W,539F,T,KettlmnHllsS, 
398,35:55:58N,120:11:50W,2549F,T,Tar Peak
399,34:47:47N,119:02:09W,5400F,TL,Alailpi Ranch,Nice Fields
************04/13 changed santa ana strip to Lonnie, removed landable from PSK and Leuthol
400,36:15.083N,120:40.915W,3890F,T,EL6
401,35:55.660N,120:22.846W,3290F,T,EL7
402,35:53:45N,120:26:11W,1510F,TL,Parkfield, good field west of the road with easy access
************04/14 changed Belmont trail to landable *****
************03/15 changed Ramona and added Paicines, updated NewJerusalem and Mapes Ranch *****
403,36:42:38N,121:14:50W,700F,T,Paicines,strip may be overgrown
404,36:41.170N,121:18.050W,850F,TL,FoxCreek,strip sloping down to the south
************02/16 added FoxCreek, changed Paicines comment, NewJerusalem, Removed MtHouse, updated Conover
405,37:59:55N,121:02:58W,100F,TL,Linden strip 
406,37:38:56N,121:22:25W,160F,TL,Bird strip  ,20m wide fence each side
407,37:32:46N,121:09:28W,60F,TL,Del Mar strip,
408,35:24:47N,120:05:52W,2070F,TL,Bitterwater, Huge field other fileds nearby
409,35:21:00N,120:01:00W,2000F,TL,Hwy 58 Hay, Hay fields
410,35:17:30N,119:58:05W,1940F,TL,Soda Road N,No obstructions 1000f
411,35:15:02N,119:55:10W,1940F,TL,Soda Field,
412,35:10:00N,119:49:37W,1960F,TL,Soda Rd Spur, Dirt Road
413,35:09:10N,119:48:21W,2040F,TL,Soda Road S, No obstructions 1000f
************04/17 added strips above, changed California Valley, updated SNella field, Patterson, Westley, removed pinnacles landing attr
414,36:43:43N,121:16:49W,675F,T,Paicines field,Good field when cut
*************03/18 added paicines 
*************01/19 fixed Avneal Freq, updated York, added 3 strips below near Avenal, added Byron field 
415,35:57.392N,120:13.010W,1518F,TL,Powrlines strip, power lines over N end
416,36:02.664N,120:14.883W,875F,TL,Mantes strip, Near a few buildings
417,36:00.298N,120:18.195W,1200F,TL,Sketchy strip, sketchy
418,37:52:40N,121:38:30W,100F,TL,Field, plowed field near the road
****
**** 04/20 updates
**** Removed Priest Strip
**** Moved PriestField
**** Updated LostHills, RedHill, OldCanyon, Paicines
**** updated comments Los Banos, Patterson, NewJerusalem, Bird Strip, New Cuyama 
**** added Huasna and Garey strips, Coit Ranch,Millux strip,Deepwell, Alfalfa field,Quien Sabe, Newman
**** added TP CerroBonito,CerroColorado,GriswoldMt 
419,35:07:54N,120:21:23W,750F,TL,Huasna strip,windsock NE end. ranch mgr Randy Cambell 805-489-8517. 1 locked gate no cell coverage
420,34:53:27N,120:17:57W,380F,TL,Garey strip, Grass field/strip 100x1100 
421,36:41:24N,120:28:23W,246F,TL,Coit Ranch
422,36:48:24N,120:36:57W,246F,TL,Millux Strip
423,37:04:45N,120:43:14W,120F,TL,Deepwell Strip
434,37:03:12N,120:55:52W,120F,TL,Alfalfa field, large field easy access
435,36:48:47N,121:10:51W,1618F,TL,QuienSabe,unknown strip/field
436,37:20:14N,121:01:42W,95F,TL,Newman, duster strip
437,36:33:58N,120:55:17W,3400F,T,CerroBonito
438,36:43:06N,120:57:26W,3660F,T,CerroColorado
439,36:32:30N,120:48:44W,3200F,T,GriswoldMt
****
**** 03/21 updates
**** Corrected spelling for Bikle and Quien Sabe
**** Added Camatta comment
**** Updated Cholam field and strip, York
**** Added waypoints below (removed duplicates later)
440,36:11:19N,120:07:21W,390F,TL,Woolf Strip
441,36:43:38N,120:28:00W,225F,TL,Stamoules Strip, unknown large strip
*442,37:04:47N,120:43:17W,100F,TL,Deepwell Strip, Good strip
*443,36:41:23N,120:28:24W,250F,TL,Coit Strip,
*444,36:48:23N,120:36:57W,225F,TL,Milux Strip,
*****
***** 04/22 updates
***** Removed I5/140 and I5 Duster,Added Santa Nella Jct fields and ManningRd field and CrowsLanding duster,updated comment for Lost Hills LstHllsKrnCn and Crows Landing and Patterson, 
***** changed Belridge to unlandable. Added Mt Pinos. updated parkfield. Replaced Cholam with CholameRd
445,37:06:36N,121:01:12W,150F,TL,SantaNellaJct fields,big fields both sides of I5
446,37:45:04N,121:46:17W,600F,TL,ManningRd field,big field near Morgan Territory Rd
447,37:25:13N,121:06:58W,144F,TL,CrowsLanding Duster, strip/fields north of Crows Landing Airport
448,34:48:45N,119:08:44W,8847F,T,MtPinos, 
449,35:50:22N,120:22:54W,1300F,TL,CholameRd, Good dirt road off the west side of the main cholame road behind locked gate
**
** North wind wave waypoints
**
1000,37:25:00N,121:49:30W,0F,T,WaveFremont
1001,39:59:00N,123:23:30W,0F,T,WaveIslandMt
1002,38:29:00N,122:35:00W,0F,T,WaveKenwood
1003,37:51:30N,122:35:00W,0F,T,WaveTam
1004,40:02:00N,123:15:30W,0F,T,WaveNorthFork
1005,38:06:30N,122:35:30W,0F,T,WaveNovato
1006,38:17:00N,122:34:00W,0F,T,WavePetaluma
1007,40:14:00N,123:19:00W,0F,T,WaveRuth
1008,37:08:30N,121:55:30W,0F,T,WaveSantaCruz
1009,38:38:00N,122:39:00W,0F,T,WaveStHelena
**
**
** ------------ Williams 2012 wsc12a     11Mar12 ------------
**++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
**           Control Points for Williams Soaring Center, California            +
**                                                                             +
**                        Contributed by Peter J. Kelly                        +
**                                                                             +
**                     Contribution date was 10 March 2012                     +
**               File created Sunday, 11 March 2012 at 06:40 GMT               +
**         Available from the Worldwide Soaring Turnpoint Exchange at          +
**                 http://soaringweb.org/TP     [ North America ]              +
**              or http://soaring.gahsys.com/TP [ North America ]              +
**              or http://soaring.xinqu.net/TP  [ New Zealand ]                +
**                                                                             +
**                          Magnetic variation: 15.3E                          +
**                                                                             +
**                            Time zone: US/Pacific                            +
**         Summer offset from GMT is -7:00, and in Winter it is -8:00          +
**                                                                             +
**                                                                             +
**                      UNOFFICIAL, USE AT YOUR OWN RISK                       +
**                                                                             +
**          Do not use for navigation, for flight verification only.           +
**                                                                             +
**      Always consult the relevant publications for current and correct       +
**  information. This service is provided free of charge with no warrantees,   +
**                            expressed or implied.                            +
**                        User assumes all risk of use.                        +
**                                                                             +
** Names:TP Names are alphabetical with WSC (the home base) listed first with
** a numeric one preceding the name WSC
** ICAO ID may be included in name   Elevations: Many Elevations are rounded
** Classification of each TP is included at the end of each name:
** Letter at end will be either: R , E, or U.    - R = Runway on sectional,
** - E = Emergency Landing area,      - U = Unlandable area
** After the letter is a qualification number:
** 1, 2, or 3 is good,           7, 8, or 9 is bad.
** Comments at end of line may include:
** Runway size:    Length in hundreds     ( H for Hard or S for Soft surface)
** e.g      "20H" means 2000 ft hard surface
** Width may be shown after length  e.g. "25Hx90" 2500 long x 90 ft wide
** Width sometimes is only the paved area, but other times it
** estimates width  and it may contain obstructions
** Type of runway surface:
** H=Hard (concrete/ asphalt/paved)    S=Soft (gravel, sod or dirt)
** Runway direction e.g. 14/32, N/S, 16/34
** Radio frequency examples 22.9=122.9   22.7=122.7
** Aviation Weather = AW24.5=124.5   Control Tower CT18.7=118.7
** Notice about Landing Sites :   INFO MAY NOT BE ACCURATE
** Choice of landing sites is a pilot's personal responsibility.
** The Landing Attribute "L" has been amended to a few of the control points that
** MAY have been landable in the past, but they may not be landable any longer.
** ---
** Pilots must decide for themselves which control points may be landable for
** them, and then add or delete attributes as appropriate.
**++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
**
*******Update 03/12 per JJ
** added an "L" to Crazy Creek, 7M, Pope Valley, Bear Valley,
** Charters and Guinda and removed it from Mystrious and Big Bluff. 
** Renamed T to Trinity Apt, Y to Yolo Apt
** Added Montgomrty
********Update 02/16  Strain, ElkC1
**06/17 added Joneses
**04/20 added Stonyford Ostrich Farm
**04/22 updated crazy creek and Larrys unlandable
1,39:09:48N,122:07:54W,68F,HSFTA,1WSC  -R1   ,25HX90  16/34 23.3
2,39:00:47N,122:21:31W,1100F,T,20-16xtn-E9 ,            
3,39:07:18N,122:19:58W,2000F,T,3Sistr-E6   ,            
4,38:43:56N,122:33:50W,113F,TL,7M   -R2    ,20SX90  12/30
5,39:39:10N,122:43:19W,4550F,T,AldrSpr-U8  ,            
6,38:34:43N,122:26:07W,1850F,TA,Angwn-203-R1,32HX50  23.0
7,39:08:47N,122:21:25W,500F,TA,AntlpVly-R3 ,20SX?  15/33
8,39:50:46N,122:57:53W,6954F,T,AntnyM5-U9  ,            
9,39:01:02N,122:03:27W,140F,T,Arbkle-I5-U4,I-5 Overpass
10,38:30:48N,122:06:16W,500F,T,Bdam -U8    ,            
11,39:08:09N,121:26:10W,110F,TA,Beale ARSA  ,15/33 CT19.3
12,39:06:17N,122:25:55W,1400F,TL,BearVly-E3  ,25SX?  E/W Driveway
13,40:34:28N,122:24:27W,725F,TA,Bentn-O85-R2,25HX80  22.8 15/33
14,39:43:36N,122:52:21W,7448F,T,BlkBute-U9  ,Peak On Hill
15,39:17:08N,121:41:39W,75F,TA,Bowles-R4   ,26HX50  15/33
16,38:39:51N,122:11:25W,3060F,T,BTwrs-U8    ,            
17,40:37:05N,122:42:40W,5015F,T,Buckhrn-U9  ,            
18,39:46:09N,122:31:16W,800F,T,Buro1Gap-E4 ,12SX90  N/S S of house
19,39:45:02N,122:31:04W,800F,T,Buro2Gap-E4 ,?SX90  N/S E of  crek
20,38:34:44N,122:34:24W,350F,T,Calistoga-E8,Betwn Trlrs and Road
21,39:40:33N,122:18:40W,400F,TL,CalWrthtn-E9,40HX?  Priv
22,38:43:57N,122:08:33W,390F,T,C-Casino-U9 ,Use nearby fields
23,39:09:48N,122:15:49W,150F,TL,Charter-E5  ,20SX?  Narrow
24,39:47:37N,121:51:48W,200F,TA,Chico-CIC   ,67HX90  CT21.0 13/31
25,39:10:44N,121:59:36W,47F,TA,Colusa-O08  ,30HX60  22.8 13/31
26,39:11:27N,122:11:58W,100F,TL,Cooks-E3    ,20HX?  Weeds Equip
27,39:56:38N,122:10:16W,292F,TA,Corng-O04   ,27HX50  23.0 17/35
28,38:46:10N,122:34:10W,1000F,T,CrzyCrk , no longer landable           
29,40:26:44N,121:52:56W,2030F,TA,DblCrek-CN42,30SX80  06/24 916-474-5757 mgr
30,39:57:00N,121:59:29W,285F,TA,DeerCrk-h-E3,30HX400  16/34 Sq Pad 916-839-2192
31,39:34:17N,122:36:37W,1300F,TA,DimndM-R3   ,24SX?  LND To W Uphill
32,38:55:03N,121:56:48W,60F,T,DngnN    -E7,N/S 1400 FT
33,38:51:00N,121:57:54W,100F,T,DngnS    -E7,            
34,39:58:04N,122:44:21W,6663F,T,Eagle Pk-U7 ,Betwen-Yolla/M3
35,39:35:07N,122:35:03W,1050F,TL,ElkC1-E3    ,15SX250  E/W Between Rds
36,39:36:12N,122:32:47W,800F,T,ElkC2-E5    ,25SX?  E/W W Of Town
37,38:39:13N,122:01:41W,240F,TL,Esparto-E3  ,20HX?  Al Adobe N-S
38,40:05:02N,122:13:00W,300F,T,Ger-5-U9    ,I-5 Overpass
39,38:52:00N,122:26:19W,2200F,T,GoMine-U9   ,Ctr Of Pond
40,38:53:54N,122:26:47W,2500F,T,GoRch-E7    ,Cattle - Crops
41,39:04:47N,121:54:55W,40F,TA,Grimes-E2   ,20SX?  Dirt
42,39:27:04N,122:57:16W,190F,TA,GrvlyVy-R4  ,20SX?  Ne-Sw Rough 22.9 01/19
43,39:15:37N,122:42:54W,6100F,T,Gt   M14-U2 ,            
44,39:19:57N,122:46:01W,4500F,T,GtNPass-U7  ,Pass N Of Goat
45,39:12:50N,122:39:03W,4400F,T,GtSPass-U7  ,Pass S end of Goat
46,38:44:22N,122:31:23W,980F,T,Guenoc-E5   ,15/33 Beside Hill
47,38:47:54N,122:10:42W,200F,TL,Guinda-E9   ,use nerby fields
48,39:21:10N,122:05:38W,60F,TA,Gunersfld-R4,20SX?  22.8 16/34
49,40:32:49N,123:10:47W,2320F,TA,Hafrk-R3    ,41HX60  22.8 07/25
50,40:28:26N,122:59:29W,6399F,T,Ha-Pk6399-U7,            
51,40:08:31N,123:23:41W,2500F,TA,HHWtr-R4    ,20Sx60  dirt  18/36 pvt on hill
52,39:02:57N,122:41:34W,1800F,T,HiVly -E3   ,E/W Near Road
53,38:52:19N,122:40:38W,2080F,T,Hobrg-E3    ,Closed-14/32
54,40:37:34N,123:28:07W,1280F,TA,Hympm -R3   ,29HX60  14/32 22.8
55,39:16:09N,122:28:50W,1280F,TL,Indn -E4    ,20SX?  Cows Horses Weeds
56,39:40:17N,121:53:02W,190F,TA,Jonsen-4CA7 ,27SX60  16/34 530-342-1665
57,38:48:27N,122:35:37W,1000F,T,Johnsons-E3 ,            
58,39:27:21N,121:41:28W,110F,TA,Jones-R5    ,26SX?  15/33
59,38:58:29N,122:45:57W,4300F,T,Knocti-U5   ,            
60,40:21:40N,122:12:57W,610F,TA,Lake 68 CA-R,30Hx75 15/33-Pvt-No Aero Tow
61,38:59:25N,122:54:00W,1340F,TA,Lampson-R1  ,30HX?  22.8 10/28
62,38:45:53N,122:38:39W,1140F,T,Larrys-E4   , no longer landable           
63,38:54:33N,121:21:05W,120F,TA,Lincoln-R2  ,25HX?  23.0 Aw24.25
64,39:05:54N,122:41:31W,1350F,T,LongVly-E9  ,Cultvtd fields
65,39:56:20N,122:46:50W,6580F,T,M3   -U8    ,3SM SW Of Eagle6663
66,39:46:17N,122:41:04W,5068F,T,M6   -U9    ,            
67,39:17:14N,122:11:22W,85F,TA,MaxMoller-R9,Weeds Ruts
68,38:40:04N,121:24:02W,75F,TA,MCC ClasC   ,122.95
69,39:04:32N,122:04:56W,80F,T,Millrs-E7   ,20SX50   E/W Rwy Lites
70,39:06:12N,121:51:00W,35F,TA,Mronis-R7   ,16/34
71,38:40:09N,122:37:43W,4200F,T,MtSHna-U8   ,            
72,38:45:00N,122:22:05W,1410F,T,Mysterios-R9,35SX50  14/32 Lites see others
73,38:12:35N,122:16:42W,20F,TA,Napa Cnty-R2,40HX100  CT18.7 18/36
74,39:34:46N,122:11:53W,145F,TA,Noltas-98CL ,19SX80 N/S
75,38:22:40N,121:57:43W,110F,TA,NutTree-R1  ,25HX100  22.7 02/20
76,39:43:16N,122:08:47W,215F,TA,OrlndHg-O37 ,45HX60  22.7 15/33
77,39:29:25N,121:37:19W,190F,TA,Orovlle-R2  ,25HX100   22.8 N/S
78,40:20:39N,121:46:23W,3450F,TA,PondrSky-Rx ,20Sx100   09/27
79,39:42:37N,121:36:59W,1300F,TA,Prdise-CA92 ,30HX60  22.8 17/35
80,38:38.098N,122:24.165W,640F,TL,PopeV D   ,06/24 Grassn Of PV
81,38:36.646N,122:23.503W,620F,TL,PopeVly  N/S 15 meter only
82,40:09:03N,122:15:09W,350F,TA,R-Blf  -RBL ,54HX100  23.0  AW20.77 15/33
83,39:43:11N,121:52:14W,170F,TA,Rchro-R4    ,15SX250  22.9 15/33
84,38:53:23N,122:17:28W,2800F,T,Rdg-N-U9    ,            
85,38:43:48N,122:14:38W,1500F,T,Rdg-S-U9    ,            
86,40:30:35N,122:17:41W,500F,TA,Redng-RDD   ,75HX150   T19.8 16/34
87,39:29:51N,121:46:15W,100F,TA,Richval-R4  ,16/34
88,38:11:37N,121:42:21W,20F,TA,RioVist-O88 ,42HX75   07/25 22.72 AW27.07
89,39:47:28N,123:16:15W,1500F,TA,RndVly-R2   ,36HX60   22.8 10/28
90,40:16:56N,121:14:28W,4530F,TA,Rogrs-O05-R3,50HX100   16/34 22.8 AW18.27
91,40:00:55N,122:23:29W,530F,TA,R-Tehama-R2 ,25HX100  E/W
92,38:55:14N,122:18:14W,2550F,T,RumsyGp-U7  ,N Of Gap
93,40:12:42N,123:17:52W,2800F,TA,Ruth -R9    ,35HX?  22.8 No Tows 13/31
94,39:29:28N,122:44:03W,6500F,T,sIron Mtn-U2,            
95,39:18:31N,122:20:33W,300F,T,Sites-E7    ,Crop Fields
96,40:19:03N,123:15:14W,2510F,TA,SlvrCrk-R9  ,20SX?  13/31
97,38:41:43N,121:36:04W,80F,TA,SMF ClasC   ,Class C 122.95
98,39:22:42N,122:45:36W,7000F,T,SnowMtn-U6  ,            
99,39:25:55N,122:41:37W,6500F,T,StJohn-U2   ,            
100,39:21:59N,122:33:08W,1230F,T,Stonyfrd-E7 ,Dirt -
101,39:03:12N,122:05:44W,120F,TL,Strain-E3   ,25HX?  16/34
102,39:12:21N,121:49:14W,2080F,T,SutrBts-U6  ,            
103,40:12:18N,123:00:35W,7770F,T,T15  -U8    ,            
104,40:08:13N,122:49:02W,6730F,T,T16  -U8    ,24 SM To R-Tehama
105,41:00:16N,123:02:13W,8900F,T,TAlps-U8    ,15N Of Weavrvl
106,40:58:57N,122:41:37W,2400F,TA,Trinity-R7 ,32HX?   14/32 22.9
107,38:15:46N,121:55:38W,60F,TA,Travs AFB-R9,Class D CT19.9 03/21
108,39:17:03N,122:40:19W,4200F,T,TreFrmGat-E9,            
109,39:07:35N,123:12:04W,615F,TA,Ukiah-R2    ,44HX75  23.0 15/33
110,38:31:53N,121:47:11W,70F,TA,UnivDavis-R1,31HX50  C23.07 AW34.75 17/35
111,38:21:41N,122:04:32W,2000F,T,VacaPnd-U7  ,            
112,39:05:38N,121:43:03W,40F,TA,Vndrfrd-R5  ,15SX?  16/34 Fences
113,38:52:29N,121:42:36W,20F,TA,Wagnr-E5    ,14/32-May Be Ok
114,39:27:06N,123:22:21W,2020F,TA,Wilits-R1   ,30HX?  22.8 16/34
115,39:31:00N,122:13:11W,130F,TA,WilowsG-WLW ,40HX75   22.8 16/34
116,39:05:55N,122:29:19W,3560F,T,WlkrRdg-U1  ,            
117,38:40:27N,121:52:19W,120F,TA,WoodWat-R1  ,37HX60   22.8 18/36
118,40:44:50N,122:55:21W,2300F,TA,Wvrvl-R2    ,30HX?   Uphill To N 22.8
119,38:34:47N,121:51:25W,100F,TA,YoloArpt  ,60HX100  23.0 16/34 AW25.77
120,40:02:20N,122:51:51W,8000F,T,YolaPk-U8   ,25 SM To R-Tehama
121,39:24:07N,122:29:59W,1100F,TL,Montgomry-E2,40Sx50 15/33
122,39:08:56N,122:10:14W,68F,TL,Joneses
123,39:21:39N,122:34:46W,1325F,TL,Stonyford, Ostrich Farm?
